iso3,country,year,dmc_mt,mf_mt,gdp_2015usd,bloc,gap_rel,gap_abs_mt,g_mf,g_gdp,elasticity,tapio,regime_viterbi,p_regime1,p_regime2,p_regime3
HUN,Hungary,2013,124.1840251316,135.11840960089998,115802945078.187,EU,0.08092446100865844,10.934384469299973,0.05966985984438308,0.02032169906781528,2.9362633333590633,END,2,0.5875674664302983,0.2850646889449348,0.12736784462476688
HUN,Hungary,2014,147.2258188628,152.99817713890002,120822254244.73,EU,0.03772828136938888,5.772358276100022,0.13232665771312443,0.0433435364113935,3.0529732612759393,END,2,0.7311508437322045,0.24567031983216345,0.023178836435632046
HUN,Hungary,2015,127.3706707574,138.1542382206,125244126623.289,EU,0.07805455411350584,10.7835674632,-0.09702036452907464,0.03659816154069049,-2.6509627927950876,SD,2,0.7906878883674077,0.20931211163259225,0
HUN,Hungary,2016,132.6778844041,138.6985548339,128298381762.592,EU,0.04340831407371268,6.020670429799992,0.00393991976149766,0.02438641413093665,0.1615620788010597,WD,2,0,1,0
HUN,Hungary,2017,136.3891470435,147.5109807633,133589642960.172,EU,0.07539664953923936,11.121833719800009,0.06353653749279094,0.04124183894517971,1.5405844918129432,END,2,0.26004295415255635,0.7399570458474437,1.6477018930074916e-21
HUN,Hungary,2018,154.1062299866,166.9889271493,141078862882.165,EU,0.07714701437168914,12.882697162699998,0.13204404367194067,0.0560613813768918,2.355347664093923,END,2,0.33306620895343686,0.656374975111728,0.01055881593483514
HUN,Hungary,2019,152.6725701271,168.9428241782,148241697677.304,EU,0.09630627480181243,16.27025405110001,0.01170075802183625,0.05077184950889261,0.23045758890045728,WD,2,0,1,0
HUN,Hungary,2020,144.6529741156,166.531791802,141809897486.431,EU,0.1313792246492675,21.8788176864,-0.01427129200620482,-0.04338725400240545,0.3289282148488494,RD,2,0,1,1.7461605453524642e-19
HUN,Hungary,2021,143.317752527,181.3646991264,152052706989.445,EU,0.20978143366743937,38.04694659939997,0.08906952338587573,0.07222915808111409,1.2331518980997915,END,2,0.26004295415255635,0.7399570458474437,1.7179751572796085e-20
HUN,Hungary,2022,147.9507892247,183.3305738795,158366514062.482,EU,0.19298354827632036,35.379784654800005,0.01083934614932921,0.04152380577792193,0.2610393230163036,WD,2,0,1,0
HUN,Hungary,2023,152.15592479120002,190.9336537683,157072489603.652,EU,0.20309530672972484,38.77772897709997,0.04147196906609453,-0.00817107370513593,-5.0754613852066095,SND,2,0,1,1.86768988559133e-20
HUN,Hungary,2024,156.4015090377,196.693931627,157952280644.587,EU,0.204848325802488,40.2924225893,0.03016900239959886,0.00560117843140459,5.3861884189312415,END,2,0.26004295415255635,0.7399570458474437,1.8375428499334412e-21
IRL,Ireland,1995,91.712411949,67.3553158767,103381809953.759,EU,-0.36162099093838207,-24.357096072299996,-0.00439714705315316,0.09634421365589972,-0.04563997033447067,SD,2,0,1,0
IRL,Ireland,1996,98.6905818173,69.8905803828,111010999492.641,EU,-0.412072718194048,-28.800001434500004,0.03764015465002084,0.0737962465765923,0.5100551368958114,WD,2,0,1,0
IRL,Ireland,1997,99.5051582759,77.596579448,123246371072.281,EU,-0.2823394920723491,-21.9085788279,0.1102580494108537,0.11021765082343116,1.0003665346441402,EC,2,0.09993963160967073,0.9000603683903293,0
IRL,Ireland,1998,102.2792154626,81.8600852277,134050299130.928,EU,-0.24943939623447303,-20.419130234899995,0.05494450670415326,0.08766122657121277,0.6267823170317878,WD,2,0,1,0
IRL,Ireland,1999,188.6301847141,138.6333898157,148165642333.121,EU,-0.3606403548587108,-49.996794898400026,0.6935407461411845,0.10529885642706728,6.586403401460954,END,2,0.26004295415255635,0.7399570458474437,1.6477018930074916e-21
IRL,Ireland,2000,188.5323764136,135.1644200216,162098435201.65,EU,-0.3948373128332997,-53.367956392,-0.0250226139511678,0.09403524763996146,-0.26609824059775355,SD,2,0.3084666139446441,0.6915333860553559,0
IRL,Ireland,2001,202.4259732024,141.58217472159998,170699088560.512,EU,-0.42974194032857727,-60.84379848080002,0.04748109523922344,0.0530582133514294,0.8948868090362166,EC,2,0.16908953980132452,0.8309104601986754,0
IRL,Ireland,2002,203.5241947467,145.7659940779,180769250950.138,EU,-0.39623919854676776,-57.75820066879999,0.02955046681919427,0.05899365060790107,0.5009092760778657,WD,2,0,1,0
IRL,Ireland,2003,194.6050540011,145.9080192769,186217344582.055,EU,-0.33375159888768124,-48.697034724199995,9.743369837282892e-4,0.03013838693960043,0.03232877013892393,WD,2,0,1,0
IRL,Ireland,2004,198.9866089047,152.2631046281,198858038461.921,EU,-0.30686031518089274,-46.72350427660001,0.04355542198910597,0.06788139906213725,0.6416400161292526,WD,2,0,1,0
IRL,Ireland,2005,235.0919849837,181.4185621015,210272056411.317,EU,-0.2958540860453452,-53.673422882199986,0.19148077628268317,0.05739782026252687,3.336028709921143,END,1,0.26004295415255635,0.7399570458474437,1.6477018930074916e-21
IRL,Ireland,2006,259.0934441908,207.2029365531,220760118842.237,EU,-0.2504332636444177,-51.89050763770004,0.14212644038692232,0.04987853645376504,2.849450895951339,END,1,0.33306620895343686,0.656374975111728,0.01055881593483514
IRL,Ireland,2007,228.2894251757,188.5808417068,232482742331.818,EU,-0.21056531039689463,-39.7085834689,-0.08987370138708295,0.05310118308986052,-1.6924990397105486,SD,1,0.3917544466649588,0.6082455533350412,0
IRL,Ireland,2008,178.3320070915,156.2751518678,222058051543.628,EU,-0.1411411536643962,-22.056855223700012,-0.17130950072451126,-0.04484070810430758,3.820401326536022,RND,3,0.2509752900004976,0.1582161178588089,0.5908085921406935
IRL,Ireland,2009,148.20778775780002,135.42225484920002,210742455593.378,EU,-0.09441234694280776,-12.785532908600004,-0.13343706129455793,-0.05095782779138189,2.6185782847895474,RND,3,0.057534089294707345,0.016364609849695035,0.9261013008555976
IRL,Ireland,2010,135.217497025,120.1388763638,214289191596.523,EU,-0.12550991916671073,-15.078620661199992,-0.11285721466105322,0.01682971754864787,-6.705829395818965,SD,1,0.6367631714289467,0.3632368285710533,0
IRL,Ireland,2011,114.4673487101,111.2948058143,217736818590.032,EU,-0.0285057588499998,-3.1725428957999924,-0.07361539259547184,0.01608866489169649,-4.575606061225467,SD,1,0.6899296131160926,0.3100703868839073,0
IRL,Ireland,2012,106.6608850057,104.8364782556,216854920423.995,EU,-0.01740240401486929,-1.8244067501000103,-0.05802901143002121,-0.00405029416590084,14.327110341407678,RND,3,0.28276314877284614,0.05159802345481234,0.6656388277723415
IRL,Ireland,2013,116.78597298,101.3800817713,221610413457.216,EU,-0.15196171614315382,-15.405891208700012,-0.03296940665894003,0.02192937575003169,-1.5034357126601008,SD,2,0.6443667542879371,0.35563324571206284,0
IRL,Ireland,2014,113.7175200049,107.2792270867,242410308909.292,EU,-0.06001434847211145,-6.438292918199991,0.05818840557564053,0.093857933513091,0.6199625689342989,WD,2,0,1,0
IRL,Ireland,2015,113.1757764159,115.1286139361,302101388556.271,EU,0.01696222557915873,1.9528375202000063,0.07316781694424719,0.24623985636400855,0.2971404305730488,WD,2,0,1,0
IRL,Ireland,2016,117.7098170619,142.4810534543,305795232417.145,EU,0.1738563534719037,24.771236392399985,0.23758159316832791,0.01222716611309447,19.430634291775423,END,2,0.26004295415255635,0.7399570458474437,1.6477018930074916e-21
IRL,Ireland,2017,117.7135385789,138.8376256043,336707637029.955,EU,0.15214958433246037,21.1240870254,-0.02557131465320478,0.10108857606596496,-0.25295949006659585,SD,2,0.3084666139446441,0.6915333860553559,0
IRL,Ireland,2018,112.3395445769,135.67740047040002,362595940328.693,EU,0.17200989857254448,23.33785589350001,-0.02276202232748431,0.07688659374374344,-0.29604669968015784,SD,2,0.36150215104527067,0.6384978489547293,0
IRL,Ireland,2019,95.7596612901,187.4824337751,380627401462.693,EU,0.48923395455293006,91.722772485,0.3818250727467467,0.04972880037667959,7.678147670053272,END,2,0.44347213206256697,0.5424689796779754,0.01405888825945766
IRL,Ireland,2020,91.7729424193,171.73341086649998,407856325068.063,EU,0.46560810761138766,79.96046844719997,-0.08400265876371228,0.0715369505735357,-1.174255515369817,SD,2,0.509236838751413,0.49076316124858704,0
IRL,Ireland,2021,96.2092236586,141.8216658324,474166373639.897,EU,0.321618293693597,45.61244217379999,-0.17417545533613388,0.16258188115819505,-1.0713091403257788,SD,2,0.5684178826540782,0.43158211734592183,0
IRL,Ireland,2022,98.5152831254,142.01412832789998,509781668505.942,EU,0.306299420449664,43.49884520249998,0.00135707400114338,0.07511138884153114,0.01806748646342464,WD,2,0,1,0
IRL,Ireland,2023,100.4343703536,148.6731163344,496851698334.418,EU,0.324461793565287,48.23874598079999,0.04688961644101287,-0.02536374093132632,-1.8486869333655864,SND,2,0,1,1.86768988559133e-20
IRL,Ireland,2024,102.2568410466,154.06136763179998,509767195342.461,EU,0.33625903353662656,51.80452658519998,0.03624227049415292,0.02599467215537197,1.394219179896955,END,2,0.26004295415255635,0.7399570458474437,1.8375428499334412e-21
ITA,Italy,1995,682.8731321454001,1099.1790450329,1671695507214.02,EU,0.3787425849944578,416.3059128875001,0.0272165340551498,0.02886836719258468,0.9427805138262488,EC,2,0,1,0
ITA,Italy,1996,695.9750537488001,1061.6797885915998,1694189587392.1,EU,0.3444586011455821,365.7047348427998,-0.03411569444555566,0.0134558477192822,-2.5353805391739037,SD,1,0.23601510906751916,0.7639848909324808,0
ITA,Italy,1997,716.0064740061,1105.9734231112002,1726814955886.64,EU,0.3526006511151859,389.9669491051002,0.04172033318855892,0.01925721226085486,2.166478336709515,END,1,0.30547934269574595,0.6848363961432254,0.009684261161028605
ITA,Italy,1998,725.8383744457999,1143.5332643672,1757973143577.88,EU,0.36526693445384034,417.6948899214001,0.03396088953958828,0.01804373281863412,1.882143228396521,END,1,0.38694879728888393,0.6007842088914267,0.012266993819689315
ITA,Italy,1999,761.0156884926,1217.7264531521,1787471784895.84,EU,0.3750520188481564,456.7107646595,0.06488065638034282,0.01677991579434694,3.8665662674064647,END,1,0.47461060490359513,0.5103433595539689,0.015046035542435993
ITA,Italy,2000,739.7401119653999,1190.0012704198,1856863206512.55,EU,0.3783703174497958,450.26115845440006,-0.02276798919866859,0.03882098850626252,-0.5864865907522089,SD,1,0.5413698151543163,0.45863018484568374,0
ITA,Italy,2001,744.5196530324,1165.4634437768,1894119928193.34,EU,0.3611814621832237,420.9437907444,-0.02062000037558257,0.02006433298377611,-1.0276942867852008,SD,1,0.5997217658808897,0.4002782341191103,0
ITA,Italy,2002,787.3268624657001,1265.0091870978,1899232719747.26,EU,0.3776117434593537,477.68232463210006,0.0854130121820141,0.00269929663788323,31.642692019575204,END,1,0.6693678718858479,0.30941192635864156,0.021220201755510586
ITA,Italy,2003,800.1055290904,1290.1108390857,1900496731461.62,EU,0.379816443013971,490.0053099953001,0.01984305904172021,6.655380887331783e-4,29.81506149331075,END,1,0.7397346177397607,0.23681442428439822,0.023450957975841118
ITA,Italy,2004,843.3858355689,1310.1346783143,1928510465814.16,EU,0.35626020016960996,466.7488427454001,0.0155210223974172,0.01474021706472244,1.0529710878249856,EC,1,0.5876402644736342,0.4123597355263658,0
ITA,Italy,2005,759.3700067398,1246.9024180825,1943213635518.5,EU,0.39099483991091505,487.5324113426999,-0.04826393902736662,0.00762410677306479,-6.330438497776323,SD,1,0.6439766964589474,0.3560233035410526,0
ITA,Italy,2006,767.9159528250001,1286.9680069015,1978181374737.88,EU,0.403313875164751,519.0520540765,0.03213209649606217,0.01799479922342639,1.7856323984004911,END,1,0.7069202101533267,0.27066910939044153,0.022410680456231645
ITA,Italy,2007,761.1380663849,1270.0239956106998,2007108163772.48,EU,0.40069001135769766,508.8859292257998,-0.01316583722356442,0.01462292052892928,-0.9003562043244211,SD,1,0.7682521772275342,0.23174782277246572,0
ITA,Italy,2008,689.6923631326999,1255.5503989901,1986572667176.02,EU,0.4506852423547052,565.8580358574,-0.01139631744803385,-0.01023138511771197,1.1138587118869387,RC,3,0.3279276054247102,0,0.6720723945752898
ITA,Italy,2009,617.2733692411,1120.1824501431,1881181927615.29,EU,0.44895282981603113,502.9090809019999,-0.10781562329627148,-0.05305154012339577,2.032280741435529,RND,3,0.06552471923294106,0.016225863673406674,0.9182494170936523
ITA,Italy,2010,633.5643889363,1143.6640123139998,1909947188308.66,EU,0.4460222739243183,510.0996233776998,0.02096226571653591,0.01529105732470788,1.370883992610784,END,1,0.5795418989996127,0.2906117922818938,0.12984630871849337
ITA,Italy,2011,626.0278153149001,1163.3923962642,1923230167272.61,EU,0.4618945273106868,537.3645809492999,0.01725015715960434,0.00695463154440036,2.480384050466854,END,1,0.725169070346478,0.25184172651735376,0.022989203136168115
ITA,Italy,2012,514.9990131851999,1019.3735707455,1863124632394.25,EU,0.4947887330367365,504.3745575603,-0.12379213237181418,-0.03125238772829648,3.961045583078138,RND,3,0.2861182315722135,0.04034490517471764,0.6735368632530688
ITA,Italy,2013,515.9270570393,1002.2604515193,1829252558793.34,EU,0.4852365408041194,486.3333944799999,-0.01678787808250189,-0.01818025107498141,0.9234128843030324,RC,3,0.06660545018759077,0,0.9333945498124093
ITA,Italy,2014,462.5565399461,925.9775506234,1829227175768.29,EU,0.5004667881692262,463.4210106773001,-0.07611085599582897,-1.38761730456688e-5,5485.003375594657,RND,3,0.05576927646162264,0.016395253370211926,0.9278354701681655
ITA,Italy,2015,461.7700334771,888.8067737347,1845428048839.1,EU,0.4804607175339397,427.03674025759994,-0.0401422009244991,0.00885667635240853,-4.532422697548681,SD,1,0.6367631714289467,0.3632368285710534,0
ITA,Italy,2016,452.9410204908,907.0723297918,1868241619489.51,EU,0.5006561157093575,454.131309301,0.02055064902391502,0.01236221085116875,1.6623765175443601,END,1,0.7008838392022056,0.27689684448500906,0.022219316312785363
ITA,Italy,2017,456.3341129096,934.9550295945,1898202609462.08,EU,0.5119186501328122,478.6209166848999,0.03073922430099915,0.01603699952940605,1.9167690467680407,END,1,0.7661004455836754,0.2096127508467554,0.024286803569569203
ITA,Italy,2018,447.06560716,962.1553368652,1913894038926.83,EU,0.5353498650055976,515.08972970520006,0.0290926369822268,0.00826646712344194,3.5193555539253594,END,1,0.8188704812778297,0.15516980724783339,0.02595971147433702
ITA,Italy,2019,428.3010359817,919.787083467,1922107755078.16,EU,0.5343476292716753,491.4860474853,-0.04403473303618523,0.00429162533780369,-10.260619129143434,SD,1,0.8686485545099335,0.13135144549006667,0
ITA,Italy,2020,396.3094801893,848.7443585562,1751650987235.43,EU,0.5330637827584945,452.4348783669,-0.07723822848546102,-0.08868221221853329,0.8709551391786251,RC,1,0.32792760542471017,0,0.6720723945752898
ITA,Italy,2021,419.940841889,943.2538583664,1908092024820.83,EU,0.5547955217312484,523.3130164774,0.11135213902448808,0.089310621080005,1.2467961556860987,END,1,0.6206911532871613,0.2621702935662897,0.117138553146549
ITA,Italy,2022,433.1177390596,925.7220732279,2000084512919.56,EU,0.5321298350925544,492.60433416830006,-0.01858649713753933,0.04821176699135781,-0.3855178579302238,SD,1,0.7503138490652854,0.24968615093471466,0
ITA,Italy,2023,443.7513843526,953.8818258835,2019599234310.29,EU,0.5347941722848208,510.1304415309,0.03041922999352261,0.00975694840126729,3.1176991762682236,END,1,0.7922860994687442,0.18259696321628338,0.025116937314972346
ITA,Italy,2024,452.4895410781001,968.7833018288,2033588532657.24,EU,0.532930078146555,516.2937607506999,0.01562193087335314,0.00692676948440585,2.2552982178088343,END,1,0.8394078081165098,0.13398140909644157,0.026610782787048575
LTU,Lithuania,1995,27.0071939397,32.8392322733,17870049092.5502,EU,0.17759362597345948,5.8320383336,0.02692925636079349,0.0329008018404146,0.8184984819340849,EC,2,0,1,0
LTU,Lithuania,1996,28.8485783951,36.3675156673,18768366411.8313,EU,0.2067487188562808,7.518937272199995,0.10744110473217965,0.05026943768473443,2.137304686119591,END,2,0.26004295415255635,0.7399570458474437,1.6477018930074916e-21
LTU,Lithuania,1997,31.656401914900002,40.401163475500006,20326259134.8192,EU,0.21644826060276667,8.744761560600004,0.1109134823808402,0.08300630373487526,1.3362055336797232,END,2,0.33306620895343686,0.656374975111728,0.01055881593483514
LTU,Lithuania,1998,31.8418901561,42.7129666817,21843195078.8693,EU,0.25451466779659715,10.871076525599996,0.05722120373097463,0.07462937149372298,0.7667383844414054,WD,2,0,1,0
LTU,Lithuania,1999,28.571996771899997,45.2795551076,21603573442.0349,EU,0.3689868042209564,16.707558335700007,0.06008921002903847,-0.01097008180209889,-5.477553505347761,SND,2,0,1,1.86768988559133e-20
LTU,Lithuania,2000,28.7805280907,43.274885828,22342117970.7075,EU,0.3349369376711739,14.494357737300003,-0.04427316643982482,0.03418622065716153,-1.2950588157673468,SD,2,0.23601510906751916,0.7639848909324808,0
LTU,Lithuania,2001,27.1718788914,42.978134901299995,23790809196.6404,EU,0.3677743588966652,15.806256009899997,-0.00685734742038304,0.06484126651879031,-0.10575591422779908,SD,2,0.28166761477982616,0.7183323852201738,0
LTU,Lithuania,2002,32.3760348721,45.460318298,25389513378.757,EU,0.28781768178855083,13.084283425899995,0.05775456292834432,0.06719839451036241,0.859463434344971,EC,2,0.1517423353491459,0.848257664650854,0
LTU,Lithuania,2003,32.0474273917,48.506762485,28068588415.9846,EU,0.3393204215265821,16.459335093299998,0.0670132612585344,0.10551895962957444,0.6350826571242292,WD,2,0,1,0
LTU,Lithuania,2004,35.2808557538,50.0646974102,29893617960.0569,EU,0.29529473703336506,14.7838416564,0.03211789130807818,0.0650203536075571,0.49396672774085343,WD,2,0,1,0
LTU,Lithuania,2005,36.3658464764,51.2850219209,32204827116.6036,EU,0.2909070696608212,14.9191754445,0.02437495029084862,0.07731446757749025,0.31527023407900023,WD,2,0,1,0
LTU,Lithuania,2006,37.9452903731,54.665383249799994,34586529059.4547,EU,0.30586253827757015,16.720092876699994,0.06591322772784869,0.07395481224686286,0.8912635395223346,EC,2,0.09993963160967073,0.9000603683903293,0
LTU,Lithuania,2007,42.3680229948,64.5429514377,38417999935.5475,EU,0.34356855317198065,22.174928442899997,0.1806914650678159,0.11077928257867262,1.631094378495306,END,2,0.2590686107825218,0.7371845337288926,0.0037468554885856263
LTU,Lithuania,2008,41.3990037378,62.8284032966,39416661070.6359,EU,0.34107821358496415,21.4293995588,-0.02656445208823401,0.02599461546056066,-1.0219213332291033,SD,2,0.3084666139446441,0.691533386055356,0
LTU,Lithuania,2009,30.7502270008,49.3474308786,33567775753.9873,EU,0.3768626562049629,18.5972038778,-0.21456812063739855,-0.1483861178948469,1.4460120911677954,RND,2,0.23450514042007872,0.21345783688709888,0.5520370226928224
LTU,Lithuania,2010,33.6100164298,49.0247788826,33711177146.509,EU,0.3144279852789107,15.414762452800003,-0.00653837474931078,0.0042719956655056,-1.5305199867371455,SD,2,0.5823640577760627,0.41763594222393724,0
LTU,Lithuania,2011,37.1301964276,53.4790076146,35842949499.0897,EU,0.3057052087581503,16.348811187000003,0.09085668173367129,0.06323636648213153,1.4367789736835106,END,2,0.6542932871797307,0.324964403330402,0.020742309489867317
LTU,Lithuania,2012,35.51013315030001,51.9549642228,37413912227.1865,EU,0.31652088146917284,16.444831072499994,-0.02849797443481223,0.04382905843551461,-0.6502073156953874,SD,2,0.7187536213941694,0.28124637860583057,0
LTU,Lithuania,2013,38.1131966831,53.152432634499995,38928020774.4147,EU,0.2829453932017851,15.039235951399997,0.02304820010201248,0.0404691318575337,0.5695254393682243,WD,2,0,1,0
LTU,Lithuania,2014,41.2471023221,52.6301900011,40396597406.9714,EU,0.21628437364110015,11.383087679000006,-0.00982537595205044,0.03772543795809702,-0.26044431778270777,SD,2,0.23601510906751916,0.7639848909324808,0
LTU,Lithuania,2015,42.2655640641,53.0012403561,41540954817.2039,EU,0.2025551896497157,10.735676292,0.00705014279812111,0.02832806433432484,0.24887485127526096,WD,2,0,1,0
LTU,Lithuania,2016,38.464630073799995,54.3893500448,42650896790.5078,EU,0.2927911430800875,15.924719971000002,0.02619013591707837,0.02671922150533283,0.9801983157275423,EC,2,0.09993963160967073,0.9000603683903293,0
LTU,Lithuania,2017,44.953494494900006,58.327283959,44618059836.1503,EU,0.22928874030035123,13.373789464099993,0.07240266542910262,0.04612243103128151,1.5697929144280605,END,2,0.2590686107825218,0.7371845337288926,0.0037468554885856263
LTU,Lithuania,2018,44.293753125600006,59.9025036873,46812540124.5928,EU,0.2605692517157546,15.608750561699992,0.02700656744804486,0.04918367801068061,0.5490961339284179,WD,2,0,1,0
LTU,Lithuania,2019,48.0621046653,63.318880819899995,49002127329.2631,EU,0.2409514501368929,15.256776154599995,0.05703229284762446,0.04677351835304514,1.2193286897330748,END,2,0.26004295415255635,0.7399570458474437,1.6477018930074916e-21
LTU,Lithuania,2020,49.0202190605,58.4372848146,49023107998.6089,EU,0.16114824266693564,9.417065754099994,-0.07709542465200678,4.281583369804655e-4,-180.06288326816866,SD,2,0.3084666139446441,0.6915333860553559,0
LTU,Lithuania,2021,49.505043782,62.3006228521,52150790162.9131,EU,0.20538444857086513,12.795579070099995,0.06611084087422868,0.06380016061798757,1.0362174676969331,EC,2,0.16908953980132452,0.8309104601986754,0
LTU,Lithuania,2022,51.3886581916,60.0407694015,53474129886.9706,EU,0.14410393631104673,8.6521112099,-0.0362733685017055,0.0253752574011541,-1.429477854283982,SD,2,0.23601510906751916,0.7639848909324808,0
LTU,Lithuania,2023,53.0948587477,64.0758788805,53657151896.4273,EU,0.1713752557850879,10.981020132799998,0.06720615873552063,0.00342262716277124,19.63583982109957,END,2,0.30547934269574595,0.6848363961432254,0.009684261161028605
LTU,Lithuania,2024,54.8189793495,65.9155626649,55144866855.2473,EU,0.1683454235506196,11.096583315399997,0.02871101913141077,0.02772631245302935,1.0355152413451876,EC,2,0.16908953980132452,0.8309104601986755,0
LUX,Luxembourg,1995,7.3200897208,13.4853662772,30604417413.6204,EU,0.45718272901669466,6.1652765564,0.07093498293903423,0.01432200197761494,4.95286783578891,END,2,0,1,0
LUX,Luxembourg,1996,7.480224019,11.1358000633,31032290274.7242,EU,0.3282724207978193,3.655576044300001,-0.17423080438478436,0.01398075497798491,-12.462188534105666,SD,2,0.23601510906751916,0.7639848909324808,0
LUX,Luxembourg,1997,6.9320591828,11.538273802399999,32714187913.5681,EU,0.3992117623904793,4.606214619600001,0.03614232806014746,0.05419830840567395,0.6668534336832507,WD,2,0,1,0
LUX,Luxembourg,1998,7.0795156386,12.8067757792,34897700608.2885,EU,0.4472054668046796,5.7272601406,0.10993862674121573,0.06674512907027698,1.6471408216989083,END,1,0.26004295415255635,0.7399570458474437,1.6477018930074916e-21
LUX,Luxembourg,1999,5.202443188799999,16.0615369029,37750651094.139,EU,0.6760930650502898,10.859093714099998,0.25414367986251357,0.08175181849009565,3.1087220389269192,END,1,0.33306620895343686,0.656374975111728,0.01055881593483514
LUX,Luxembourg,2000,6.470076133,14.491150879,40369840252.809,EU,0.5535153703784716,8.021074746,-0.09777308568873366,0.06938129761360969,-1.409213852315652,SD,1,0.3917544466649588,0.6082455533350412,0
LUX,Luxembourg,2001,8.0839680888,13.4772037516,41610952660.8086,EU,0.4001746773443059,5.393235662799999,-0.0699700897372735,0.030743555095273,-2.2759270852196205,SD,1,0.44979576039757424,0.5502042396024257,0
LUX,Luxembourg,2002,8.0539837639,15.2783511671,42953079744.2546,EU,0.4728499380716397,7.224367403199999,0.13364399980123254,0.03225417823010059,4.1434631770128885,END,1,0.5322353649817658,0.45089178781313705,0.016872847205097043
LUX,Luxembourg,2003,10.2643960745,18.1674816357,44078183528.9345,EU,0.4350127177599588,7.903085561199999,0.18909962449491127,0.02619378613544922,7.219255113295526,END,1,0.6178870458711948,0.3625247899425516,0.01958816418625364
LUX,Luxembourg,2004,10.8250603613,23.5800633235,45943523456.1968,EU,0.5409231852862882,12.7550029622,0.29792691118861564,0.04231889288354686,7.040045022171327,END,1,0.6953904757272241,0.2825643577603493,0.022045166512426644
LUX,Luxembourg,2005,10.0128534407,16.9142982183,47084243707.173,EU,0.40802430514871463,6.9014447776,-0.2826864802588069,0.02482874984683695,-11.385449609933527,SD,1,0.7574986876301296,0.24250131236987038,0
LUX,Luxembourg,2006,9.3706101222,16.425707324999998,49917168649.961,EU,0.4295155796464308,7.055097202799999,-0.02888626456706223,0.06016715401454825,-0.48010023143321046,SD,1,0.7985831062278445,0.2014168937721557,0
LUX,Luxembourg,2007,12.5423218147,20.9531052585,53959794029.7992,EU,0.4014098788716778,8.4107834438,0.2756287960037667,0.08098667230480754,3.40338463304665,END,1,0.8289269770177763,0.14479450196007584,0.026278521022147967
LUX,Luxembourg,2008,10.6146622266,19.4058604866,53797819880.8557,EU,0.4530176987549941,8.791198260000002,-0.07384322050653232,-0.00300175624936697,24.600005587430637,RND,3,0.2913769597870546,0.02270686339058201,0.6859161768223633
LUX,Luxembourg,2009,12.0527475858,28.0805147771,52055333192.7004,EU,0.5707789660740422,16.0277671913,0.4470120918621443,-0.03238954091474944,-13.80112466054082,SND,3,0,0.21063435599775118,0.7893656440022488
LUX,Luxembourg,2010,11.4278395171,24.5341497327,54012829512.59,EU,0.5342068242997408,13.1063102156,-0.12629273617491166,0.03760414543200139,-3.358479091175827,SD,1,0.6367631714289467,0.3632368285710533,0
LUX,Luxembourg,2011,12.6673198707,18.9795011529,54576884709.7504,EU,0.33257888241364664,6.312181282199999,-0.22640477213671545,0.010442985532334,-21.680080991753904,SD,1,0.6899296131160926,0.3100703868839073,0
LUX,Luxembourg,2012,12.4382432184,18.2045941291,55477349891.7792,EU,0.31675251147085454,5.766350910699998,-0.04082862966509517,0.01649902127645495,-2.4746091892953648,SD,1,0.7385098366818522,0.26149016331814784,0
LUX,Luxembourg,2013,11.6667150279,24.136508641600003,57236974872.2606,EU,0.5166361796091725,12.469793613700004,0.32584711696581325,0.03171789899686874,10.27328818336869,END,1,0.7831321706083567,0.19204108858210794,0.02482674080953544
LUX,Luxembourg,2014,12.0281226848,23.8784001604,58738350400.0169,EU,0.49627602335153626,11.850277475599995,-0.01069369580466772,0.02623086791548675,-0.4076760189225058,SD,1,0.8380838611788137,0.16191613882118627,0
LUX,Luxembourg,2015,13.6781913964,26.3441516545,60071584216.1375,EU,0.4807883140141449,12.665960258099998,0.10326284330343076,0.02269784233028468,4.549456366857034,END,1,0.8579980039429738,0.11480186961803247,0.027200126438993815
LUX,Luxembourg,2016,14.205287354,24.213086449,63062061883.63,EU,0.4133219082201444,10.007799095,-0.08089329402019217,0.04978190115201166,-1.6249538918407362,SD,1,0.8686485545099334,0.1313514454900666,0
LUX,Luxembourg,2017,16.8808913474,22.6993497131,63892707251.4305,EU,0.25632709479523624,5.818458365700003,-0.06251729778805286,0.01317187137542869,-4.746273024247335,SD,1,0.8686485545099334,0.13135144549006664,0
LUX,Luxembourg,2018,23.0121176147,26.2760616213,64922207640.6436,EU,0.12421739808808228,3.2639440066000027,0.15756891511900217,0.01611295613381689,9.779019678971636,END,1,0.8586439985355383,0.11413539579997334,0.027220605664488407
LUX,Luxembourg,2019,23.2933370172,31.2192091755,66707126419.2733,EU,0.2538780567356592,7.925872158300003,0.18812360944506884,0.02749319290726456,6.842552266650728,END,1,0.8586439985355382,0.11413539579997331,0.0272206056644884
LUX,Luxembourg,2020,22.2306600354,27.7402885678,66366885630.9508,EU,0.19861467983413095,5.509628532400001,-0.11143525731683698,-0.00510051634039805,21.84783850886367,RND,1,0.2913769597870546,0.02270686339058201,0.6859161768223634
LUX,Luxembourg,2021,23.6782143211,49.0990631006,70965934440.7674,EU,0.5177461070370069,25.420848779500002,0.7699550233804182,0.06929734258423284,11.11088816204628,END,1,0.5875674664302982,0.28506468894493486,0.1273678446247669
LUX,Luxembourg,2022,24.574150236,46.916130547399995,70187142285.2316,EU,0.47621106111527234,22.341980311399993,-0.0444597598273383,-0.01097416896815225,4.0513099403119615,RND,1,0.28160770984463684,0.055473424362061444,0.6629188657933016
