iso3,country,year,dmc_mt,mf_mt,gdp_2015usd,bloc,gap_rel,gap_abs_mt
ESP,Spain,1994,554.761457937,626.1650894757,781584842222.945,EU,0.11403323618454617,71.40363153869998
ESP,Spain,1995,579.0541162764,650.1121723427,803136997375.095,EU,0.10930122383378855,71.05805606629997
ESP,Spain,1996,555.0878603843,629.8891650871001,824078081163.909,EU,0.11875312173762609,74.80130470280005
ESP,Spain,1997,599.3666032446,654.5027822079,853640231891.445,EU,0.08424132098767192,55.13617896330004
ESP,Spain,1998,687.237686331,740.2884347316999,890363642200.019,EU,0.07166226826159582,53.050748400699945
ESP,Spain,1999,736.5870676155,801.7954815547,929618577227.575,EU,0.08132798879429873,65.2084139392
ESP,Spain,2000,784.5663023592,816.0523655926,977964704474.031,EU,0.03858338577394544,31.486063233400046
ESP,Spain,2001,809.8377515023001,849.1360753573999,1016292009754.12,EU,0.04628036070491912,39.29832385509985
ESP,Spain,2002,855.4719145765,900.5714287929,1044295490089.67,EU,0.050078775291428054,45.09951421639994
ESP,Spain,2003,898.0793332293,970.94464482,1074990358774.14,EU,0.07504579378385494,72.8653115907
ESP,Spain,2004,928.0822226382,1011.7789905131,1108471271904.22,EU,0.08272238172533616,83.69676787489993
ESP,Spain,2005,1006.7945149841,1091.1149899024,1147835587310.16,EU,0.07727918294463403,84.32047491830008
ESP,Spain,2006,1056.5048379649,1145.3119877068998,1194247574981.13,EU,0.07753970157931044,88.807149741999865
ESP,Spain,2007,1051.0891568617,1181.0222999158002,1236446314615.43,EU,0.11001751877450881,129.93314305410013
ESP,Spain,2008,896.6006697458,1078.0707358963,1245931907237.16,EU,0.16832853365565767,181.47006615049997
ESP,Spain,2009,769.3262465461,882.7939873569,1198983535018.34,EU,0.12853252563548176,113.46774081079991
ESP,Spain,2010,683.1173245236,826.9235999162,1200112046037.65,EU,0.17390515327797304,143.8062753926
ESP,Spain,2011,613.1924382449,772.0114324967001,1192432281393.69,EU,0.20572103930919303,158.81899425180006
ESP,Spain,2012,442.9299915055,640.0755207373,1158267740898.69,EU,0.3080035446515889,197.14552923180003
ESP,Spain,2013,617.3181380686999,758.8637469118,1141735527746.35,EU,0.18652308720652516,141.54560884310013
ESP,Spain,2014,619.0301719016,736.4468567188,1159095455877.44,EU,0.15943673836879924,117.4166848171999
ESP,Spain,2015,593.0577618902,712.5967369615,1206164777553.12,EU,0.1677512243193985,119.5389750713
ESP,Spain,2016,535.8465749109,687.5162538952001,1241326362266.48,EU,0.22060522660373272,151.66967898430005
ESP,Spain,2017,412.4071447507,606.1216729641,1277275696051.09,EU,0.31959676885679267,193.71452821339994
ESP,Spain,2018,459.7905425842,648.5394521718,1307871701701.25,EU,0.291036896761679,188.7489095876
ESP,Spain,2019,410.1178516749,615.4614121540999,1333521400432.69,EU,0.33364164905237914,205.34356047919988
ESP,Spain,2020,399.4853547204,619.0353751522,1187633217292.02,EU,0.3546647400850396,219.55002043180002
ESP,Spain,2021,413.2662541561,654.9640024098001,1267004457826.92,EU,0.369024476710819,241.69774825370007
ESP,Spain,2022,424.9080202559,651.4912446343,1347716659731.45,EU,0.3477916644997852,226.58322437839996
ESP,Spain,2023,434.8790172797,673.5951312046,1380882052539.27,EU,0.3543910917200373,238.71611392489996
ESP,Spain,2024,444.4785397532,687.96507047,1428595035672.37,EU,0.35392280970087087,243.48653071680002
EST,Estonia,1994,26.6609225717,18.1233069901,9855880594.36405,EU,-0.47108486250681164,-8.537615581599997
EST,Estonia,1995,20.992329811,12.9712489736,10302024946.6889,EU,-0.6183738245812004,-8.021080837400001
EST,Estonia,1996,23.0534980033,13.1417484937,10811255302.9678,EU,-0.7542184751406236,-9.9117495096
EST,Estonia,1997,22.855231302,14.5665936515,12222126358.4524,EU,-0.5690168785374523,-8.2886376505
EST,Estonia,1998,21.133657502000002,15.036875847,12752545572.9222,EU,-0.405455343053615,-6.096781655000003
EST,Estonia,1999,19.3416488397,15.597853842900001,12698344018.6504,EU,-0.24001987930564814,-3.7437949967999984
EST,Estonia,2000,24.502655916000002,17.3463853116,13979307068.9028,EU,-0.41255111516601733,-7.156270604400003
EST,Estonia,2001,24.80744391,17.774752199599998,14801394595.5546,EU,-0.39565624496066193,-7.032691710400002
EST,Estonia,2002,28.4469682278,22.4071584082,15827575405.1485,EU,-0.2695482269358038,-6.0398098195999985
EST,Estonia,2003,33.7913371644,26.0169982875,17029885802.1805,EU,-0.29881767262271824,-7.774338876899996
EST,Estonia,2004,35.1085610416,27.4983367325,18188037434.5502,EU,-0.2767521680722439,-7.610224309099998
EST,Estonia,2005,39.1901076428,30.058933874,19920094036.3597,EU,-0.3037757029931846,-9.1311737688
EST,Estonia,2006,41.7055738294,34.632542838,21864807422.0901,EU,-0.2042307729029713,-7.073030991400003
EST,Estonia,2007,48.9442332895,39.0574474025,23520174236.2883,EU,-0.25313446076271634,-9.886785886999995
EST,Estonia,2008,41.200595816399996,33.8145051106,22314692031.2014,EU,-0.2184296556061274,-7.386090705799994
EST,Estonia,2009,36.0424280951,26.8920279481,19050002927.2983,EU,-0.34026441459378676,-9.150400147
EST,Estonia,2010,37.8967784439,28.5462329279,19516680413.329,EU,-0.32755794922632786,-9.350545515999997
EST,Estonia,2011,39.953383575000004,29.2833992531,21001309333.0129,EU,-0.3643697314535797,-10.669984321900003
EST,Estonia,2012,41.114361918600004,31.3306173421,21772481344.2301,EU,-0.31227423544422983,-9.783744576500006
EST,Estonia,2013,44.276642963600004,32.3154610046,22154913628.3244,EU,-0.3701380573619966,-11.961181959000001
EST,Estonia,2014,40.9620172209,29.4770627683,22891074856.6938,EU,-0.3896234351053139,-11.4849544526
EST,Estonia,2015,42.9518647588,31.2510020143,23311847750.9394,EU,-0.37441560239079236,-11.7008627445
EST,Estonia,2016,41.0812277992,32.094395313999996,24032887679.5037,EU,-0.28001251923508996,-8.986832485200004
EST,Estonia,2017,46.833296445200006,35.608490426399996,25387062190.0468,EU,-0.31522835942739047,-11.22480601880001
EST,Estonia,2018,45.6795835692,34.882470843099995,26326306710.8582,EU,-0.3095283236862721,-10.797112726100003
EST,Estonia,2019,39.1649232391,34.5029303427,27307395871.0676,EU,-0.1351187522362537,-4.661992896400001
EST,Estonia,2020,35.8485262274,34.6572168385,26519903136.8312,EU,-0.03437406397782643,-1.1913093889000024
EST,Estonia,2021,35.6784240336,36.787349182099994,28709089435.1187,EU,0.03014419829520017,1.108925148499992
EST,Estonia,2022,36.8445252964,36.9520350654,28357067289.1155,EU,0.0029094410851721424,0.10750976899999642
EST,Estonia,2023,37.8415575972,38.518652892700004,27578887219.4051,EU,0.017578374233028403,0.6770952955000027
EST,Estonia,2024,38.820818013099995,39.623644469700004,27554054399.2591,EU,0.020261297701021072,0.802826456600009
FIN,Finland,1994,102.26509367749999,112.95225921870001,146472344493.8,EU,0.09461666030519454,10.687165541200017
FIN,Finland,1995,97.274255208,117.74427708660001,152674521262.385,EU,0.17385152285188743,20.470021878600008
FIN,Finland,1996,97.8888460191,114.28436225419999,158266465561.969,EU,0.14346246425763687,16.39551623509999
FIN,Finland,1997,101.25862002480001,117.8046976769,168391880311.838,EU,0.1404534621996188,16.546077652099996
FIN,Finland,1998,86.78817592579999,118.72463192730001,177576428488.635,EU,0.2689960413695452,31.93645600150002
FIN,Finland,1999,118.5974959968,145.9257130059,185370756398.689,EU,0.1872748568170099,27.3282170091
FIN,Finland,2000,114.8714054867,145.3524480165,196036503503.623,EU,0.20970436305510234,30.481042529800007
FIN,Finland,2001,160.5607067926,177.1196598199,201212380923.485,EU,0.093490203425964,16.558953027299992
FIN,Finland,2002,152.9892770351,178.6086364962,204607490634.566,EU,0.1434385255029091,25.619359461100004
FIN,Finland,2003,162.31001411179997,189.593424841,208723783982.573,EU,0.1439048361095903,27.28341072920003
FIN,Finland,2004,159.9469387709,188.9979515366,217083963685.375,EU,0.15371072823545487,29.051012765699994
FIN,Finland,2005,167.3432348699,201.00292939629998,223113056548.362,EU,0.167458726235955,33.65969452639999
FIN,Finland,2006,182.3485504519,205.6886264254,232081249320.459,EU,0.1134728564195312,23.340075973500007
FIN,Finland,2007,179.0957956257,210.29025049039998,244411266035.096,EU,0.14833999575326987,31.194454864699992
FIN,Finland,2008,184.8707443754,205.5902278351,246328504349.487,EU,0.10078048785625504,20.7194834597
FIN,Finland,2009,150.9354636225,176.1223429159,226434937568.653,EU,0.14300785962986504,25.186879293399983
FIN,Finland,2010,152.09808505590001,174.09860738569998,233609048324.553,EU,0.12636816951131472,22.000522329799963
FIN,Finland,2011,163.0947916287,183.6281080773,239193226293.28,EU,0.11182011655838826,20.533316448600004
FIN,Finland,2012,160.8054524431,177.89469923750002,235550695854.071,EU,0.0960638336479316,17.089246794400026
FIN,Finland,2013,163.4905021866,176.6018284145,233242909052.234,EU,0.07424230171120637,13.111326227900008
FIN,Finland,2014,160.44160196599998,172.1766770049,232127848351.009,EU,0.06815716996655738,11.735075038900021
FIN,Finland,2015,145.819411607,161.1362359858,233210733506.25,EU,0.09505512081186863,15.316824378799993
FIN,Finland,2016,155.40839518399997,170.7808003748,239208760000.401,EU,0.09001249061406993,15.372405190800038
FIN,Finland,2017,150.7095990161,176.0449329931,247110710501.527,EU,0.1439140198257965,25.335333977000005
FIN,Finland,2018,160.80087237799998,179.34660058880002,250058685918.643,EU,0.10340719115898422,18.545728210800036
FIN,Finland,2019,141.6757573634,165.8832893724,253433824168.6,EU,0.14593110674731818,24.207532008999976
FIN,Finland,2020,138.5108510466,170.7594333472,247120696232.09,EU,0.1888538844880676,32.24858230059999
FIN,Finland,2021,142.71386170469998,168.0760164947,253734502126.393,EU,0.1508969293712395,25.362154790000034
FIN,Finland,2022,148.3677434757,166.0108361571,255670602724.759,EU,0.10627675331207846,17.64309268139999
FIN,Finland,2023,153.48073106959998,173.9606248229,253269616816.416,EU,0.1177271797807665,20.47989375330002
FIN,Finland,2024,158.62154228889997,177.7934320708,254323653957.12,EU,0.10783238479959992,19.171889781900035
FRA,France,1994,677.7633049128,1030.5721601506,1709890902349.41,EU,0.3423426994051956,352.8088552378
FRA,France,1995,666.0743820934,1030.810984558,1749300344479.7,EU,0.3538346097669835,364.73660246459997
FRA,France,1996,669.051406566,1016.6921009595,1773739467493.06,EU,0.3419331123605811,347.6406943935
FRA,France,1997,686.7769264849,1042.9051101457999,1818562957062.05,EU,0.3414770722631828,356.12818366089994
FRA,France,1998,787.7336754190001,1130.9855731205,1881350558837.76,EU,0.30349803380288426,343.25189770149996
FRA,France,1999,801.5106399924,1192.2482878680999,1945303460549.75,EU,0.32773177521134567,390.73764787569985
FRA,France,2000,833.3664546015,1205.9560251210999,2025858476151.37,EU,0.30895784154499756,372.5895705195999
FRA,France,2001,799.0504954452999,1181.4276938706998,2064338989612.96,EU,0.32365687752978034,382.3771984253999
FRA,France,2002,800.9759242881,1205.969114298,2086380974762.6,EU,0.3358238492249018,404.9931900099
FRA,France,2003,760.0943836691,1252.3061131815,2106573536968.08,EU,0.3930442599708546,492.2117295124
FRA,France,2004,800.3655584836,1286.681340853,2166995343501.89,EU,0.37796132338951843,486.3157823693999
FRA,France,2005,784.9692384299001,1308.9927635766999,2207920477337.34,EU,0.40032576170624096,524.0235251467998
FRA,France,2006,817.7442606012,1333.6963026129001,2267844862926.15,EU,0.38685871813611306,515.9520420117001
FRA,France,2007,852.1209234619,1381.888847529,2325232266328.63,EU,0.3833650767313124,529.7679240671
FRA,France,2008,848.8523186795,1364.8604193696,2334072135222.36,EU,0.37806657249862463,516.0081006901002
FRA,France,2009,782.4875723307,1245.8739013010002,2268145064848.79,EU,0.37193678147235476,463.38632897030016
FRA,France,2010,766.7161398554,1141.7297996642,2313515332182.54,EU,0.32846095452627866,375.01365980880007
FRA,France,2011,785.67812989,1253.8117321364998,2369909039106.43,EU,0.37336833772387695,468.1336022464998
FRA,France,2012,765.6183081502,1181.4657685876,2374265767668.09,EU,0.3519758857969543,415.84746043739995
FRA,France,2013,768.0000467759,1182.5981124073999,2392826743357.49,EU,0.3505823840590341,414.5980656314998
FRA,France,2014,771.0520964461,1172.077247982,2416703156974.4,EU,0.34214907953068524,401.0251515359
FRA,France,2015,720.0799044751001,1092.8204992387,2442483452642.5,EU,0.34108126176555537,372.7405947635999
FRA,France,2016,707.4953107857,1085.8879663491002,2463489569347.31,EU,0.34846380776794744,378.39265556340024
FRA,France,2017,775.801955597,1121.9639437383,2514819204088.14,EU,0.3085321859701785,346.16198814130007
FRA,France,2018,725.5535128001,1125.4092483842,2556210832760.02,EU,0.35529807148660875,399.8557355841001
FRA,France,2019,762.0504203136,1124.1040383339,2608036638906.12,EU,0.3220819476433167,362.05361802030006
FRA,France,2020,699.4128539836,1073.8976118725,2413981867676.36,EU,0.34871551416892543,374.48475788889994
FRA,France,2021,753.5454450285999,1133.7024067720001,2580120255051.75,EU,0.33532341421575007,380.1569617434002
FRA,France,2022,770.6288317395,1116.1221055453998,2650215998256.03,EU,0.3095479178212964,345.4932738058998
FRA,France,2023,778.929456097,1147.8740641088,2688358302961.22,EU,0.3214155799384191,368.9446080118
FRA,France,2024,789.4639436912,1164.7949894844,2720362347819.81,EU,0.3222292756936922,375.3310457932
GRC,Greece,1994,171.1512592487,197.3263448134,164043992268.73,EU,0.13264871241319676,26.175085564699998
GRC,Greece,1995,198.54504821700002,223.2942488683,167488456016.048,EU,0.11083671333558251,24.749200651299986
GRC,Greece,1996,200.9483793107,228.68958521599998,169803934634.075,EU,0.12130506896104641,27.741205905299978
GRC,Greece,1997,204.6552236728,227.9192576442,175921772178.591,EU,0.10207138357618296,23.26403397140001
GRC,Greece,1998,222.05657654910001,257.5396224354,181968090540.634,EU,0.13777703621197315,35.483045886300005
GRC,Greece,1999,219.4549393285,259.2060963443,186806231970.762,EU,0.15335733833589738,39.75115701580003
GRC,Greece,2000,239.4709237629,272.9072388861,194535950663.831,EU,0.1225189747977148,33.43631512320002
GRC,Greece,2001,243.94253321239998,274.59175382020004,203582678904.899,EU,0.11161741087049856,30.64922060780006
GRC,Greece,2002,258.7370163261,301.9039393323,213116735217.242,EU,0.14298231120027552,43.16692300620002
GRC,Greece,2003,250.53672622710002,304.7202814981,225470734593.334,EU,0.1778140759276564,54.18355527099999
GRC,Greece,2004,270.2146385984,317.7194006041,237596249349.014,EU,0.14951797691729304,47.5047620057
GRC,Greece,2005,264.35453415759997,316.7729946699,240408216059.142,EU,0.165476418111095,52.418460512300044
GRC,Greece,2006,264.2775566778,317.563070042,255898673342.699,EU,0.16779505676510995,53.28551336419997
GRC,Greece,2007,261.5379402004,335.2466494794,264872706550.759,EU,0.2198641191297848,73.708709279
GRC,Greece,2008,254.4035406338,334.8716537852,265024939553.215,EU,0.2402953855360223,80.46811315140002
GRC,Greece,2009,219.5114360834,279.3763101888,254107830646.221,EU,0.2142804236513248,59.86487410539999
GRC,Greece,2010,186.7882870244,234.9196902221,239639588360.141,EU,0.2048844996866595,48.131403197699996
GRC,Greece,2011,182.30771586,216.2520740498,215970916413.204,EU,0.15696662489342442,33.9443581898
GRC,Greece,2012,157.34038936090002,182.66653249979998,197978089510.093,EU,0.13864687084333688,25.326143138899965
GRC,Greece,2013,143.5311370521,169.18349243900002,193479795684.276,EU,0.15162445825587328,25.652355386900012
GRC,Greece,2014,148.7709542012,172.89854337830002,195012591113.587,EU,0.1395476717482179,24.12758917710002
GRC,Greece,2015,142.78358628400002,162.8001751045,194567373678.099,EU,0.12295188753729229,20.016588820499976
GRC,Greece,2016,150.02962982440002,159.5205030721,194505511433.343,EU,0.05949625950847405,9.490873247699994
GRC,Greece,2017,110.38792623399999,154.8730342515,197370820217.692,EU,0.2872359816058111,44.48510801750001
GRC,Greece,2018,113.588691772,158.3208121683,201445880434.67,EU,0.28254099877120603,44.73212039629999
GRC,Greece,2019,97.6697944748,147.4689244401,206033167050.895,EU,0.3376923657263655,49.79912996530001
GRC,Greece,2020,79.8652279703,134.8702795449,187085880047.738,EU,0.4078367136199798,55.0050515746
GRC,Greece,2021,78.7900174899,148.6772834725,203277223532.871,EU,0.470060148735006,69.8872659826
GRC,Greece,2022,80.7193991007,145.5399855941,214502162962.972,EU,0.44537991555241524,64.82058649339999
GRC,Greece,2023,82.2367351786,150.9213374948,219083738943.271,EU,0.4551019985399118,68.68460231620001
GRC,Greece,2024,83.63013243639999,152.80218228619998,223655084018.924,EU,0.45269019600937416,69.17204984979999
HRV,Croatia,1994,30.8176486871,42.0758447718,31613817618.2375,EU,0.26756910397781125,11.2581960847
HRV,Croatia,1995,34.9408411839,54.0480404786,33747976036.3504,EU,0.3535225167370385,19.107199294700003
HRV,Croatia,1996,37.3996960424,53.724163808300005,35809633429.5919,EU,0.3038570842004988,16.324467765900003
HRV,Croatia,1997,47.0944057669,68.2855101479,38018368234.5642,EU,0.31033090819856296,21.191104380999995
HRV,Croatia,1998,49.3818999963,65.3438673952,38874419434.9495,EU,0.24427644146560756,15.961967398899993
HRV,Croatia,1999,45.0161141717,63.6230975678,38544494402.669,EU,0.2924564208190501,18.6069833961
HRV,Croatia,2000,39.0283474656,55.2666028388,39679727338.7054,EU,0.29381678154822116,16.238255373199998
HRV,Croatia,2001,43.077297729099996,61.663627257799995,40914256867.7491,EU,0.3014147943486241,18.5863295287
HRV,Croatia,2002,51.0245978201,72.41959521289999,43288645498.5317,EU,0.2954310546738452,21.394997392799993
HRV,Croatia,2003,56.065871916599995,82.91347566760001,45699118672.157,EU,0.32380265734646096,26.847603751000015
HRV,Croatia,2004,62.193432256499996,86.5052918121,47604993515.2593,EU,0.28104476669945594,24.3118595556
HRV,Croatia,2005,54.72517252750001,87.338889965,49664897966.6282,EU,0.37341575385912906,32.6137174375
HRV,Croatia,2006,58.613052524,89.639987668,52182450238.361,EU,0.34612828438703713,31.026935144000007
HRV,Croatia,2007,60.486676158,98.3897402625,54817286358.3919,EU,0.3852339075535325,37.9030641045
HRV,Croatia,2008,62.906641559,101.3148832949,55898760192.6292,EU,0.37909772470550135,38.4082417359
HRV,Croatia,2009,54.223010351999996,84.7860364498,52090762145.947,EU,0.3604724006162939,30.563026097799998
HRV,Croatia,2010,47.889641780199995,72.7131257771,51394805225.024,EU,0.3413893121992264,24.82348399690001
HRV,Croatia,2011,61.116364479000005,82.1631677017,51337804931.0411,EU,0.256158614759257,21.0468032227
HRV,Croatia,2012,53.366600930699995,72.1088023712,50189155633.3966,EU,0.2599155834542826,18.742201440500004
HRV,Croatia,2013,51.9939013953,69.47250857670001,50122079966.6919,EU,0.2515902698706069,17.478607181400008
HRV,Croatia,2014,39.9876829971,60.3561381086,49842552678.5614,EU,0.33747114626271535,20.368455111499998
HRV,Croatia,2015,40.764639485699995,54.966360259800005,50998893384.8289,EU,0.25837113294340736,14.20172077410001
HRV,Croatia,2016,59.916949734,65.3789508512,52766750207.3137,EU,0.08354372540531141,5.462001117200003
HRV,Croatia,2017,39.5302072448,54.114339673100005,54499590874.6275,EU,0.26950587434682693,14.584132428300002
HRV,Croatia,2018,40.746031332099996,56.7526008561,56086115348.75,EU,0.28204116256426254,16.006569524000007
HRV,Croatia,2019,42.3136416645,54.8646675977,57825641269.2151,EU,0.22876336416054688,12.551025933200002
HRV,Croatia,2020,41.967898845600004,57.1293517056,53019830857.522,EU,0.2653881482522376,15.161452859999997
HRV,Croatia,2021,42.882884407300004,57.5822148047,59717412023.485,EU,0.25527552990546315,14.699330397399997
HRV,Croatia,2022,44.2869451144,59.2844956768,64073470836.9772,EU,0.2529759322599592,14.9975505624
HRV,Croatia,2023,45.551285313,62.061836711999995,66483687609.844,EU,0.26603388287745583,16.510551398999993
HRV,Croatia,2024,46.8143712368,63.8337343455,69027943227.3244,EU,0.26662020142175485,17.0193631087
HUN,Hungary,1994,129.9810929907,133.5774190539,78412984829.3261,EU,0.02692315878441129,3.596326063199996
HUN,Hungary,1995,127.6042399848,125.087950916,79580966214.7964,EU,-0.02011615867374599,-2.516289068800006
HUN,Hungary,1996,130.7880681462,123.4181354094,79661529391.287,EU,-0.059715152172349927,-7.36993273680001
HUN,Hungary,1997,131.2497689339,125.4979733237,82033753398.2324,EU,-0.045831780847681455,-5.751795610199991
HUN,Hungary,1998,133.1511846956,132.1307536071,85190500943.9874,EU,-0.007722888583034402,-1.020431088500004
HUN,Hungary,1999,129.460822795,131.1741456592,87819529312.3301,EU,0.01306143718786881,1.713322864199995
HUN,Hungary,2000,132.936998173,129.4954132228,91691821698.8094,EU,-0.026576886891574027,-3.4415849501999958
HUN,Hungary,2001,148.170952261,137.6726732345,95416367494.0372,EU,-0.07625535830642381,-10.4982790265
HUN,Hungary,2002,149.52521542160002,149.0074567247,99929623991.0794,EU,-0.003474716690565405,-0.5177586969000174
HUN,Hungary,2003,153.549164409,153.8439009281,103865629649.023,EU,0.0019158154292884953,0.29473651909998466
HUN,Hungary,2004,181.488254996,182.5593490048,109020611056.081,EU,0.005867100286229882,1.071094008800003
HUN,Hungary,2005,223.09870320500002,207.47275747519998,113708806061.092,EU,-0.07531565069051471,-15.625945729800037
HUN,Hungary,2006,178.46901918,177.295364267,118182032745.55,EU,-0.006619772140418336,-1.1736549130000071
HUN,Hungary,2007,143.505295163,162.1448356057,118574815857.973,EU,0.11495611545733836,18.639540442699996
HUN,Hungary,2008,164.196346523,174.9760311793,119752782052.746,EU,0.061606635969780055,10.77968465630002
HUN,Hungary,2009,141.767061056,150.5381176484,111681245651.521,EU,0.058264688900162016,8.771056592400015
HUN,Hungary,2010,133.8192553524,143.0478702516,112873946275.587,EU,0.0645141719549422,9.228614899199982
HUN,Hungary,2011,129.364378122,142.7220477352,115037411549.874,EU,0.09359219423465114,13.357669613199988
HUN,Hungary,2012,110.40723923520001,127.50991107809999,113496503293.017,EU,0.13412817637700783,17.10267184289998
HUN,Hungary,2013,124.18402513160001,135.11840960089998,115802945078.187,EU,0.08092446100865844,10.934384469299971
HUN,Hungary,2014,147.2258188628,152.99817713890002,120822254244.73,EU,0.03772828136938888,5.772358276100022
HUN,Hungary,2015,127.3706707574,138.1542382206,125244126623.289,EU,0.07805455411350584,10.7835674632
HUN,Hungary,2016,132.6778844041,138.6985548339,128298381762.592,EU,0.043408314073712685,6.020670429799992
HUN,Hungary,2017,136.3891470435,147.5109807633,133589642960.172,EU,0.07539664953923936,11.121833719800009
HUN,Hungary,2018,154.1062299866,166.9889271493,141078862882.165,EU,0.07714701437168914,12.882697162699998
HUN,Hungary,2019,152.6725701271,168.9428241782,148241697677.304,EU,0.09630627480181243,16.27025405110001
HUN,Hungary,2020,144.6529741156,166.531791802,141809897486.431,EU,0.1313792246492675,21.878817686399998
HUN,Hungary,2021,143.317752527,181.36469912639998,152052706989.445,EU,0.20978143366743934,38.04694659939997
HUN,Hungary,2022,147.9507892247,183.3305738795,158366514062.482,EU,0.19298354827632036,35.379784654800005
HUN,Hungary,2023,152.15592479120002,190.9336537683,157072489603.652,EU,0.20309530672972484,38.77772897709997
HUN,Hungary,2024,156.4015090377,196.693931627,157952280644.587,EU,0.20484832580248802,40.2924225893
IRL,Ireland,1994,87.3281485565,67.6527951656,94296853730.8362,EU,-0.2908283884315322,-19.6753533909
IRL,Ireland,1995,91.712411949,67.3553158767,103381809953.759,EU,-0.36162099093838207,-24.357096072299996
IRL,Ireland,1996,98.6905818173,69.8905803828,111010999492.641,EU,-0.412072718194048,-28.800001434500004
IRL,Ireland,1997,99.5051582759,77.596579448,123246371072.281,EU,-0.2823394920723491,-21.9085788279
IRL,Ireland,1998,102.27921546259999,81.8600852277,134050299130.928,EU,-0.24943939623447306,-20.419130234899995
IRL,Ireland,1999,188.6301847141,138.63338981569999,148165642333.121,EU,-0.3606403548587108,-49.996794898400026
IRL,Ireland,2000,188.5323764136,135.1644200216,162098435201.65,EU,-0.3948373128332997,-53.367956391999996
IRL,Ireland,2001,202.4259732024,141.58217472159998,170699088560.512,EU,-0.42974194032857727,-60.84379848080002
IRL,Ireland,2002,203.52419474669998,145.7659940779,180769250950.138,EU,-0.39623919854676776,-57.75820066879999
IRL,Ireland,2003,194.6050540011,145.9080192769,186217344582.055,EU,-0.33375159888768124,-48.697034724199995
IRL,Ireland,2004,198.9866089047,152.2631046281,198858038461.921,EU,-0.30686031518089274,-46.72350427660001
IRL,Ireland,2005,235.0919849837,181.41856210150002,210272056411.317,EU,-0.2958540860453452,-53.673422882199986
IRL,Ireland,2006,259.0934441908,207.2029365531,220760118842.237,EU,-0.2504332636444177,-51.89050763770004
IRL,Ireland,2007,228.28942517570002,188.58084170680002,232482742331.818,EU,-0.21056531039689466,-39.7085834689
IRL,Ireland,2008,178.3320070915,156.2751518678,222058051543.628,EU,-0.1411411536643962,-22.056855223700012
IRL,Ireland,2009,148.20778775780002,135.42225484920002,210742455593.378,EU,-0.09441234694280777,-12.785532908600004
IRL,Ireland,2010,135.217497025,120.13887636380001,214289191596.523,EU,-0.12550991916671073,-15.078620661199992
IRL,Ireland,2011,114.4673487101,111.2948058143,217736818590.032,EU,-0.028505758849999806,-3.1725428957999924
IRL,Ireland,2012,106.66088500570001,104.8364782556,216854920423.995,EU,-0.01740240401486929,-1.8244067501000103
IRL,Ireland,2013,116.78597298000001,101.3800817713,221610413457.216,EU,-0.15196171614315382,-15.405891208700012
IRL,Ireland,2014,113.7175200049,107.2792270867,242410308909.292,EU,-0.06001434847211145,-6.438292918199991
IRL,Ireland,2015,113.1757764159,115.12861393610001,302101388556.271,EU,0.016962225579158736,1.9528375202000063
IRL,Ireland,2016,117.70981706190001,142.4810534543,305795232417.145,EU,0.1738563534719037,24.771236392399985
IRL,Ireland,2017,117.7135385789,138.8376256043,336707637029.955,EU,0.15214958433246037,21.1240870254
IRL,Ireland,2018,112.33954457690001,135.67740047040002,362595940328.693,EU,0.17200989857254448,23.337855893500006
IRL,Ireland,2019,95.7596612901,187.4824337751,380627401462.693,EU,0.48923395455293006,91.722772485
IRL,Ireland,2020,91.77294241930001,171.73341086649998,407856325068.063,EU,0.46560810761138766,79.96046844719997
IRL,Ireland,2021,96.2092236586,141.8216658324,474166373639.897,EU,0.321618293693597,45.61244217379999
IRL,Ireland,2022,98.5152831254,142.01412832789998,509781668505.942,EU,0.306299420449664,43.49884520249998
IRL,Ireland,2023,100.4343703536,148.6731163344,496851698334.418,EU,0.324461793565287,48.23874598079999
IRL,Ireland,2024,102.2568410466,154.06136763179998,509767195342.461,EU,0.33625903353662656,51.80452658519998
ITA,Italy,1994,694.7926647334,1070.0558339863,1624790459614.85,EU,0.35069494257596334,375.26316925290007
ITA,Italy,1995,682.8731321454001,1099.1790450329001,1671695507214.02,EU,0.37874258499445773,416.3059128875001
ITA,Italy,1996,695.9750537488001,1061.6797885915998,1694189587392.1,EU,0.3444586011455821,365.7047348427998
ITA,Italy,1997,716.0064740061,1105.9734231112002,1726814955886.64,EU,0.3526006511151859,389.9669491051002
ITA,Italy,1998,725.8383744457999,1143.5332643672,1757973143577.88,EU,0.36526693445384034,417.6948899214001
ITA,Italy,1999,761.0156884926,1217.7264531521,1787471784895.84,EU,0.37505201884815637,456.7107646595
ITA,Italy,2000,739.7401119653999,1190.0012704198,1856863206512.55,EU,0.3783703174497958,450.26115845440006
ITA,Italy,2001,744.5196530324,1165.4634437768,1894119928193.34,EU,0.3611814621832237,420.94379074439996
ITA,Italy,2002,787.3268624657001,1265.0091870978001,1899232719747.26,EU,0.3776117434593537,477.68232463210006
ITA,Italy,2003,800.1055290904,1290.1108390857,1900496731461.62,EU,0.379816443013971,490.0053099953001
ITA,Italy,2004,843.3858355689,1310.1346783143001,1928510465814.16,EU,0.35626020016960996,466.7488427454001
ITA,Italy,2005,759.3700067398,1246.9024180825,1943213635518.5,EU,0.39099483991091505,487.5324113426999
ITA,Italy,2006,767.9159528250001,1286.9680069015,1978181374737.88,EU,0.403313875164751,519.0520540765
