iso3,country,year,dmc_mt,mf_mt,gdp_2015usd,bloc,gap_rel,gap_abs_mt,g_mf,g_gdp,elasticity,tapio
GRC,Greece,2005,264.35453415759997,316.7729946699,240408216059.142,EU,0.165476418111095,52.41846051230005,-0.0029787477012750787,0.011835063549329804,-0.251688357131277,SD
HRV,Croatia,2005,54.72517252750001,87.338889965,49664897966.6282,EU,0.37341575385912906,32.6137174375,0.009636383340694183,0.043270764246793034,0.22269963353855884,WD
HUN,Hungary,2005,223.098703205,207.4727574752,113708806061.092,EU,-0.07531565069051471,-15.625945729800035,0.13646744801738403,0.043002831846166774,3.173452588089233,END
IRL,Ireland,2005,235.0919849837,181.4185621015,210272056411.317,EU,-0.2958540860453452,-53.673422882199986,0.19148077628268315,0.05739782026252687,3.336028709921143,END
ITA,Italy,2005,759.3700067398,1246.9024180825,1943213635518.5,EU,0.39099483991091505,487.5324113426999,-0.04826393902736662,0.007624106773064799,-6.330438497776323,SD
LTU,Lithuania,2005,36.3658464764,51.2850219209,32204827116.6036,EU,0.2909070696608212,14.9191754445,0.024374950290848626,0.07731446757749025,0.31527023407900023,WD
LUX,Luxembourg,2005,10.0128534407,16.9142982183,47084243707.173,EU,0.40802430514871463,6.9014447776,-0.2826864802588069,0.024828749846836952,-11.385449609933527,SD
LVA,Latvia,2005,23.5380960883,39.8014603547,22625890637.9303,EU,0.408612249939204,16.263364266399996,0.39695311567394287,0.1161531785574572,3.4174967969351187,END
MLT,Malta,2005,9.4632431309,9.4346400909,7318792018.88191,EU,-0.0030317044131431,-0.02860303999999836,0.05512902892313438,0.0288123523900149,1.913381739084924,END
NLD,Netherlands,2005,177.67343963119998,472.5988121938,692147558366.871,EU,0.6240501773450482,294.9253725626,-0.012038655601721238,0.020339633619913294,-0.5918816349737452,SD
POL,Poland,2005,566.7540858665,510.2186491138,328168510412.522,EU,-0.11080629226488783,-56.53543675269998,0.02760631699739128,0.03260822746792272,0.8466058765245089,EC
PRT,Portugal,2005,236.9747290883,246.2990246459,202207110531.023,EU,0.03785762274538194,9.32429555760001,-0.019535061695454665,0.007818475691233609,-2.4985767644399237,SD
PRY,Paraguay,2005,77.3954035256,41.0324731506,22845400902.1627,MERCOSUR,-0.886198846497467,-36.362930375000005,-0.0944561502018553,0.0213349066459587,-4.427305531226562,SD
ROU,Romania,2005,210.89899170180001,240.1550624545,134912890211.095,EU,0.12182158666025572,29.2560707527,0.04210444813853265,0.04668148050848025,0.9019518592792677,EC
SVK,Slovakia,2005,65.3400586509,83.8418497437,61315329710.646,EU,0.2206748914695819,18.50179109279999,0.18373129522986237,0.0648493222274387,2.833203014604877,END
SVN,Slovenia,2005,47.5027181529,48.9400884996,38213609800.3921,EU,0.02936999892658036,1.4373703467,-0.056991987350765654,0.03854127711456888,-1.478725969078546,SD
SWE,Sweden,2005,190.8687303762,212.7851775437,417073066879.505,EU,0.102997997419247,21.916447167500024,0.04733826320339008,0.027931378284015155,1.6948058460287758,END
URY,Uruguay,2005,137.9464914624,93.5607592161,36575226344.6127,MERCOSUR,-0.474405430419616,-44.38573224629998,0.29925436373037073,0.07460132130247356,4.011381548016206,END
ARG,Argentina,2006,641.8998017046999,522.0590177373,470325565798.353,MERCOSUR,-0.22955409234536736,-119.84078396739994,0.025437647275694638,0.08047151500430315,0.31610747323862837,WD
AUT,Austria,2006,180.2157816307,232.4395273482,348276446349.075,EU,0.22467669898187145,52.22374571750001,0.03847159813901339,0.032693360150603604,1.1767404133986852,EC
BEL,Belgium,2006,172.4243301334,490.3823491194,415284559725.448,EU,0.6483879763555326,317.95801898600007,0.034352706320790544,0.025523408732247066,1.3459294046953951,END
BGR,Bulgaria,2006,126.6246753411,94.2316289358,42792243384.376404,EU,-0.3437598051856811,-32.3930464053,0.11890645208535898,0.0680258943603156,1.747958673730068,END
BRA,Brazil,2006,2892.3167550395,2509.7208220288,1422677289673.84,MERCOSUR,-0.15244561452911667,-382.59593301070026,0.09691966520600341,0.03961988708994902,2.4462377943169478,END
CYP,Cyprus,2006,48.8450277384,41.566670917900005,19822098963.1388,EU,-0.17510078771705745,-7.278356820499994,0.25830161496261445,0.0471378358593953,5.479708821021976,END
CZE,Czech Republic,2006,210.6743228,213.1656739667,164921158024.599,EU,0.01168739375500567,2.4913511666999852,-0.07263159965483645,0.06623172991774662,-1.0966284550477219,SD
DEU,Germany,2006,1218.6345850156,2162.5705160355,3085761005285.65,EU,0.4364879313856348,943.9359310199002,0.04351609947550237,0.03866682415232113,1.125411782050638,EC
DNK,Denmark,2006,134.0669051562,177.6200444116,292651155542.909,EU,0.2452039655753832,43.5531392554,-0.006677765583991603,0.03816487699081487,-0.17497149501094264,SD
ESP,Spain,2006,1056.5048379649,1145.3119877068998,1194247574981.13,EU,0.07753970157931044,88.807149741999865,0.04967120634035794,0.040434351560515655,1.228440779272002,END
EST,Estonia,2006,41.7055738294,34.632542838,21864807422.0901,EU,-0.2042307729029713,-7.073030991400003,0.1521547298773634,0.09762571312066894,1.5585517894173495,END
FIN,Finland,2006,182.3485504519,205.6886264254,232081249320.459,EU,0.1134728564195312,23.340075973500007,0.02331158577227308,0.040195732651589884,0.5799517569273868,WD
FRA,France,2006,817.7442606012,1333.6963026129,2267844862926.15,EU,0.38685871813611306,515.9520420117001,0.018872173875659704,0.027140644875523947,0.6953472904646809,WD
GRC,Greece,2006,264.2775566778,317.563070042,255898673342.699,EU,0.16779505676510997,53.28551336419997,0.0024941373961605913,0.06443397624874124,0.03870841970907105,WD
HRV,Croatia,2006,58.613052524,89.639987668,52182450238.361,EU,0.34612828438703713,31.026935144000007,0.026346770653051958,0.0506907770841379,0.5197547200612231,WD
HUN,Hungary,2006,178.46901918,177.295364267,118182032745.55,EU,-0.00661977214041833,-1.1736549130000071,-0.14545231660984326,0.03933931627120146,-3.6973778498616747,SD
IRL,Ireland,2006,259.0934441908,207.2029365531,220760118842.237,EU,-0.2504332636444177,-51.89050763770004,0.14212644038692232,0.04987853645376504,2.849450895951339,END
ITA,Italy,2006,767.9159528250001,1286.9680069015,1978181374737.88,EU,0.403313875164751,519.0520540765,0.03213209649606217,0.017994799223426394,1.7856323984004911,END
LTU,Lithuania,2006,37.9452903731,54.665383249799994,34586529059.4547,EU,0.30586253827757015,16.720092876699994,0.06591322772784869,0.07395481224686286,0.8912635395223346,EC
LUX,Luxembourg,2006,9.3706101222,16.425707324999998,49917168649.961,EU,0.4295155796464308,7.055097202799999,-0.028886264567062232,0.06016715401454825,-0.48010023143321046,SD
LVA,Latvia,2006,25.2215549072,39.1576382117,25527665150.2661,EU,0.3558969320150673,13.936083304499997,-0.01617584222444177,0.1282501784690514,-0.12612724923689078,SD
MLT,Malta,2006,9.053356917,9.3648260661,7489772865.91576,EU,0.03325946973297204,0.31146914910000056,-0.007399754959104267,0.023361894502908747,-0.3167446440691245,SD
NLD,Netherlands,2006,240.8440395639,496.5945981968,716631413729.704,EU,0.5150087406539736,255.7505586329,0.050774114077036685,0.03537375096807812,1.435361325488386,END
POL,Poland,2006,594.3055872282999,530.065693304,348521872927.444,EU,-0.12119232528308052,-64.23989392429996,0.038899095955571936,0.06202107109343594,0.6271916184254493,WD
PRT,Portugal,2006,224.5896429345,234.6573069139,205493047516.038,EU,0.04290368841185921,10.06766397939998,-0.047266601029935545,0.01625035329561692,-2.908650671778588,SD
PRY,Paraguay,2006,80.13389351279999,46.3127950902,23943606096.6681,MERCOSUR,-0.7302754747738534,-33.82109842259999,0.12868641673680808,0.04807117192683777,2.6769977010891934,END
ROU,Romania,2006,227.1745936956,253.9665195072,145744791283.304,EU,0.10549392834767114,26.79192581159998,0.05751058050386387,0.0802881107599175,0.7163025753070164,WD
SVK,Slovakia,2006,66.8571665748,83.2166147912,66788144152.8851,EU,0.1965887251896478,16.359448216399997,-0.00745731343489324,0.08925687047702312,-0.08354890099819187,SD
SVN,Slovenia,2006,50.204279447400005,50.049634699600006,40471568430.3753,EU,-0.00308982770260329,-0.15464474779999904,0.0226715200976613,0.05908781300111647,0.3836919822575413,WD
SWE,Sweden,2006,186.6859181708,210.2646790067,436575715827.722,EU,0.11213847683446963,23.578760835900027,-0.011845273087606727,0.046760748887799596,-0.2533165821622949,SD
URY,Uruguay,2006,138.0633326965,90.2564090269,38074290288.9132,MERCOSUR,-0.5296789910548253,-47.80692366960001,-0.03531769319622386,0.04098577354453752,-0.8617061517173905,SD
ARG,Argentina,2007,689.1296233698,574.2372300923,512690850741.56,MERCOSUR,-0.2000782729796756,-114.8923932775,0.09994696113314931,0.09007650875047397,1.1095785407271728,EC
AUT,Austria,2007,180.3860727,237.3427590708,361424664731.668,EU,0.23997650736759857,56.956686370800014,0.021094655364940866,0.03775224687291845,0.558765559993016,WD
BEL,Belgium,2007,166.6396177786,488.5863632884,430554259966.472,EU,0.6589351846477202,321.94674550979994,-0.0036624194044200865,0.03676924625158002,-0.09960550671507735,SD
BGR,Bulgaria,2007,124.0908771756,98.6860793646,45639805260.6518,EU,-0.2574304093806471,-25.40479781100001,0.04727128756136454,0.0665438792422613,0.7103776951335753,WD
BRA,Brazil,2007,3117.786878751,2822.7068519437,1509031960316.93,MERCOSUR,-0.10453796383570964,-295.0800268073003,0.12470950042239733,0.060698706073312896,2.0545660441553917,END
CYP,Cyprus,2007,54.178084367,41.0541062148,20832674395.6686,EU,-0.3196751643680603,-13.123978152199996,-0.012331146367540265,0.05098226148547961,-0.24187130990751227,SD
CZE,Czech Republic,2007,217.8348157785,227.8647853344,173973393346.007,EU,0.04401719880138854,10.02996955590001,0.06895627750083366,0.054888259516452056,1.2563028616377405,END
DEU,Germany,2007,1293.496177039,2246.9318801332,3174912263837.68,EU,0.4243278185352373,953.4357030942,0.03900976336825042,0.028891174138023536,1.3502311530118762,END
DNK,Denmark,2007,130.78500452330002,181.0343313598,295540131122.49,EU,0.27756794227405984,50.24932683649999,0.019222419178592635,0.009871738159453148,1.9472172851531016,END
ESP,Spain,2007,1051.0891568617,1181.0222999158002,1236446314615.43,EU,0.1100175187745088,129.93314305410013,0.03117954984510224,0.035335001316596205,0.8823984345079895,EC
EST,Estonia,2007,48.9442332895,39.0574474025,23520174236.2883,EU,-0.25313446076271634,-9.886785886999997,0.1277672443862496,0.07570918793118556,1.6876055321367498,END
FIN,Finland,2007,179.0957956257,210.2902504904,244411266035.096,EU,0.1483399957532699,31.194454864699992,0.022371796365070026,0.05312801766941388,0.42109224748939966,WD
FRA,France,2007,852.1209234619,1381.888847529,2325232266328.63,EU,0.3833650767313124,529.7679240671,0.03613457188243239,0.02530481883510951,1.427971965256554,END
GRC,Greece,2007,261.5379402004,335.2466494794,264872706550.759,EU,0.2198641191297848,73.708709279,0.05568525154723192,0.03506869766394603,1.5878904908545168,END
HRV,Croatia,2007,60.486676158,98.3897402625,54817286358.3919,EU,0.3852339075535325,37.9030641045,0.09760992635236063,0.05049276352481329,1.9331468420101998,END
HUN,Hungary,2007,143.505295163,162.1448356057,118574815857.973,EU,0.11495611545733836,18.639540442699996,-0.0854536085810111,0.0033235433787865178,-25.711597184632407,SD
IRL,Ireland,2007,228.2894251757,188.5808417068,232482742331.818,EU,-0.21056531039689463,-39.7085834689,-0.08987370138708295,0.05310118308986052,-1.6924990397105486,SD
ITA,Italy,2007,761.1380663849,1270.0239956106998,2007108163772.48,EU,0.40069001135769766,508.8859292257998,-0.013165837223564427,0.014622920528929285,-0.9003562043244211,SD
LTU,Lithuania,2007,42.3680229948,64.5429514377,38417999935.5475,EU,0.34356855317198065,22.174928442899997,0.1806914650678159,0.11077928257867262,1.631094378495306,END
LUX,Luxembourg,2007,12.5423218147,20.9531052585,53959794029.7992,EU,0.4014098788716778,8.4107834438,0.2756287960037667,0.08098667230480754,3.40338463304665,END
LVA,Latvia,2007,37.0615324455,50.8040552816,28186253353.8682,EU,0.2705005094559294,13.7425228361,0.29742388973858347,0.10414537279271635,2.8558531383871957,END
MLT,Malta,2007,9.1949704082,9.6742500966,7866987912.46552,EU,0.04954179224376701,0.4792796884000001,0.03304108675548108,0.050364016813697926,0.6560455032350521,WD
NLD,Netherlands,2007,233.0476882128,534.0301216763,744474740255.869,EU,0.5636057241841111,300.98243346350006,0.07538447581877314,0.038853064480183205,1.9402453018145476,END
POL,Poland,2007,660.4059330887001,593.8314346128,372083512402.176,EU,-0.11211009487786568,-66.5744984759001,0.12029780858167981,0.06760447852762792,1.7794354930571308,END
PRT,Portugal,2007,190.9880800169,215.6512028233,210643893867.297,EU,0.11436580220054898,24.663122806399997,-0.08099515135735225,0.025065793775125154,-3.2313020718191012,SD
PRY,Paraguay,2007,88.9264771218,54.7709736014,25241738121.2303,MERCOSUR,-0.6236059225269451,-34.1555035204,0.182631570707979,0.054216228721823384,3.368577546126244,END
ROU,Romania,2007,231.7451870926,310.5639816791,156287689281.09,EU,0.25379245255794664,78.81879458649999,0.22285402927016704,0.07233807743627932,3.080729225441099,END
SVK,Slovakia,2007,67.5615440719,89.2944585979,74013706023.7143,EU,0.2433848064846334,21.732914526,0.073036422136973575,0.10818629507490313,0.6750986535439315,WD
SVN,Slovenia,2007,42.3969417203,48.3811420596,43360927307.906,EU,0.12368869531703398,5.984200339300003,-0.033336759599033365,0.07139231291471615,-0.46695166801581006,SD
SWE,Sweden,2007,174.41162247949998,221.0999864821,450654706998.622,EU,0.2111640292044064,46.688364002600025,0.05153175286779741,0.0322486814096086,1.5979491444398517,END
URY,Uruguay,2007,139.2108436816,93.3916051224,40564924117.3376,MERCOSUR,-0.4906141028323569,-45.819238559200016,0.03473654812220126,0.06541510845048225,0.5310172060403453,WD
ARG,Argentina,2008,696.2621533535,569.3525144486999,533491913656.279,MERCOSUR,-0.22290169215760083,-126.90963890480008,-0.008506441915678202,0.04057233103464237,-0.2096611582020033,SD
AUT,Austria,2008,194.8791301684,239.9192141667,366677269701.416,EU,0.1877302080816478,45.04008399830002,0.010855418998189911,0.014533056214211804,0.7469467425285571,WD
BEL,Belgium,2008,175.2082391507,540.544176647,432478429044.827,EU,0.6758669379484982,365.33593749629995,0.10634315089946673,0.004469051307272816,23.795464313960036,END
BGR,Bulgaria,2008,141.1135044551,108.4156825202,48437323784.9572,EU,-0.3015967909329701,-32.69782193490002,0.09859144489521716,0.06129558415792076,1.608459177764063,END
BRA,Brazil,2008,3371.9795188569997,3102.6159626658,1585904997750.07,MERCOSUR,-0.08681820741996045,-269.3635561911997,0.09916336530991746,0.0509419544811994,1.9465952243060212,END
CYP,Cyprus,2008,45.24678442,42.3853102216,21592439785.3329,EU,-0.06751098867601932,-2.8614741984000034,0.032425599520666246,0.036469892210395635,0.8891059873059736,EC
CZE,Czech Republic,2008,215.1808674282,237.8039839441,178518044754.249,EU,0.0951334630340674,22.62311651589999,0.043618844373490374,0.02612268072051325,1.6697690730966208,END
DEU,Germany,2008,1292.4634663591,2254.3903215605,3203102383827.36,EU,0.4266904652675893,961.9268552014,0.003319389205006868,0.008879023307436167,0.37384620921389916,WD
DNK,Denmark,2008,127.6635218737,179.0282554833,294307201413.926,EU,0.286908530002357,51.36473360960001,-0.0110811902992753,-0.004171784399909341,2.6562231498627087,RND
ESP,Spain,2008,896.6006697458,1078.0707358963,1245931907237.16,EU,0.16832853365565767,181.47006615049995,-0.08717156655453503,0.007671657482905168,-11.362807417925046,SD
EST,Estonia,2008,41.2005958164,33.8145051106,22314692031.2014,EU,-0.2184296556061274,-7.386090705799994,-0.13423668571757222,-0.0512531154308802,2.6190931924636547,RND
FIN,Finland,2008,184.8707443754,205.5902278351,246328504349.487,EU,0.10078048785625504,20.7194834597,-0.022350169084584256,0.007844312357171323,-2.8492196724103653,SD
FRA,France,2008,848.8523186795,1364.8604193696,2334072135222.36,EU,0.37806657249862463,516.0081006901002,-0.012322574416783968,0.0038017143584917995,-3.2413204293634856,SD
GRC,Greece,2008,254.4035406338,334.8716537852,265024939553.215,EU,0.2402953855360223,80.46811315140002,-0.0011185665681739312,5.747402382012524e-4,-1.9462123822662498,SD
HRV,Croatia,2008,62.906641559,101.3148832949,55898760192.6292,EU,0.37909772470550135,38.4082417359,0.02973016317144281,0.019728700672388234,1.5069498830732606,END
HUN,Hungary,2008,164.196346523,174.9760311793,119752782052.746,EU,0.06160663596978005,10.77968465630002,0.07913416129270139,0.009934370854802286,7.96569430005201,END
IRL,Ireland,2008,178.3320070915,156.2751518678,222058051543.628,EU,-0.1411411536643962,-22.056855223700012,-0.17130950072451126,-0.04484070810430758,3.820401326536022,RND
ITA,Italy,2008,689.6923631326999,1255.5503989901,1986572667176.02,EU,0.4506852423547052,565.8580358574,-0.011396317448033856,-0.010231385117711975,1.1138587118869387,RC
LTU,Lithuania,2008,41.3990037378,62.8284032966,39416661070.6359,EU,0.34107821358496415,21.4293995588,-0.026564452088234016,0.025994615460560668,-1.0219213332291033,SD
LUX,Luxembourg,2008,10.6146622266,19.4058604866,53797819880.8557,EU,0.4530176987549941,8.791198260000002,-0.07384322050653232,-0.003001756249366971,24.600005587430637,RND
LVA,Latvia,2008,28.673835257399997,43.159190121499996,27231101091.0587,EU,0.33562619741754707,14.485354864100008,-0.1504774592840188,-0.03388716658499827,4.440544148374879,RND
MLT,Malta,2008,9.4010267969,9.3166259309,8213969014.31483,EU,-0.00905916655085088,-0.0844008659999993,-0.03696660331591856,0.044105966058433387,-0.8381315867096912,SD
NLD,Netherlands,2008,257.2760451392,526.4209991457,760233900200.237,EU,0.5112732099275688,269.1449540065,-0.014248489404895986,0.021168159364213977,-0.6731095113061129,SD
POL,Poland,2008,673.0594425289,629.4626373273,388394800371.402,EU,-0.06926035417560643,-43.59680520160009,0.060002217191033075,0.043837706927458475,1.368735305665582,END
PRT,Portugal,2008,144.1159347741,186.2580054932,211316368904.681,EU,0.22625642644196875,42.14207071910002,-0.13629971428531362,0.0031924734443413466,-42.69407926537482,SD
PRY,Paraguay,2008,89.7661240394,59.897208224299995,26881515165.6831,MERCOSUR,-0.49866958244945936,-29.868915815100003,0.09359400218456151,0.06496292119731717,1.4407295801905342,END
ROU,Romania,2008,266.2272785179,333.8867844617,170834114652.888,EU,0.2026420604004505,67.65950594380001,0.07509822181085718,0.09307467170773537,0.8068599161614429,EC
SVK,Slovakia,2008,71.13853805490001,97.1914405393,77983340266.5833,EU,0.2680575814067219,26.05290248439998,0.08843753649888549,0.053633772123194534,1.6489150958047134,END
SVN,Slovenia,2008,43.5414123225,49.042238476,44823161262.4126,EU,0.11216507085401416,5.5008261535,0.013664340862098806,0.03372238661141341,0.4052008838981189,WD
SWE,Sweden,2008,185.0265884961,224.2766792608,446494653686.263,EU,0.17500745460502404,39.25009076469999,0.014367675137588343,-0.009231132500679126,-1.5564368875142163,SND
URY,Uruguay,2008,140.8721456095,87.34900762960001,43475921755.0631,MERCOSUR,-0.6127503841470383,-53.523137979899985,-0.0647017200837323,0.07176144664551044,-0.9016222931422773,SD
ARG,Argentina,2009,603.8287524425,475.1588415602,501917060966.235,MERCOSUR,-0.2707934686847204,-128.66991088230003,-0.16543998752636932,-0.05918525076349558,2.795290809655736,RND
AUT,Austria,2009,177.1678370074,217.6940865372,353527252121.64,EU,0.18616146251117752,40.5262495298,-0.0926358804012153,-0.035862647255129866,2.5830742427405293,RND
BEL,Belgium,2009,170.2468037292,377.6268542035,424233482718.834,EU,0.5491665864487079,207.3800504743,-0.30139501909737976,-0.019064410551533986,15.809301750120385,RND
BGR,Bulgaria,2009,117.1030858845,92.3749227614,46816058020.3321,EU,-0.26769346467516586,-24.728163123100003,-0.14795608334441174,-0.0334714149737687,4.420371336567749,RND
BRA,Brazil,2009,3398.331769084,3092.5748321162,1583909738906.86,MERCOSUR,-0.0988680803428046,-305.7569369677999,-0.003236343353617165,-0.0012581200299139248,2.5723645412740006,RND
CYP,Cyprus,2009,50.01884814060001,43.7991824111,21157334409.9038,EU,-0.14200415138168793,-6.219665729500008,0.03335759918018657,-0.02015082036837051,-1.6553965828878072,SND
CZE,Czech Republic,2009,193.0872223855,204.2186418829,169952170270.619,EU,0.05450736227980003,11.131419497399976,-0.14123120018500124,-0.047983241668493146,2.943344285922574,RND
DEU,Germany,2009,1236.3449871595,2062.4331191287997,3025504625850.04,EU,0.4005405675012874,826.0881319692999,-0.08514816648912271,-0.05544554519206775,1.5357079850899245,RND
DNK,Denmark,2009,103.5494124226,150.1816727279,279666951317.258,EU,0.3105056659595781,46.63226030530001,-0.16112865914671687,-0.0497447905669062,3.2391061920343316,RND
ESP,Spain,2009,769.3262465461,882.7939873569,1198983535018.34,EU,0.12853252563548176,113.46774081079992,-0.18113537640649194,-0.037681330694008246,4.807032370417176,RND
EST,Estonia,2009,36.0424280951,26.8920279481,19050002927.2983,EU,-0.34026441459378676,-9.150400147,-0.20471916237892768,-0.14630222542790483,1.3992894624819612,RND
FIN,Finland,2009,150.9354636225,176.1223429159,226434937568.653,EU,0.14300785962986504,25.186879293399983,-0.14333310113764566,-0.08076031165524111,1.774796285451726,RND
FRA,France,2009,782.4875723307,1245.8739013010002,2268145064848.79,EU,0.3719367814723547,463.38632897030016,-0.08717852490993715,-0.028245515371481504,3.086455451896559,RND
GRC,Greece,2009,219.5114360834,279.3763101888,254107830646.221,EU,0.2142804236513248,59.86487410539999,-0.16572123369987274,-0.04119276067149867,4.023066941821539,RND
HRV,Croatia,2009,54.223010352,84.7860364498,52090762145.947,EU,0.3604724006162939,30.5630260978,-0.16314332413520172,-0.06812312175725727,2.3948304177329014,RND
HUN,Hungary,2009,141.767061056,150.5381176484,111681245651.521,EU,0.05826468890016201,8.771056592400015,-0.1396643492608321,-0.06740166084550618,2.072120293607629,RND
IRL,Ireland,2009,148.20778775780002,135.42225484920002,210742455593.378,EU,-0.09441234694280776,-12.785532908600004,-0.13343706129455793,-0.050957827791381895,2.6185782847895474,RND
ITA,Italy,2009,617.2733692411,1120.1824501431,1881181927615.29,EU,0.44895282981603113,502.9090809019999,-0.10781562329627149,-0.053051540123395774,2.032280741435529,RND
LTU,Lithuania,2009,30.7502270008,49.3474308786,33567775753.9873,EU,0.3768626562049629,18.5972038778,-0.21456812063739858,-0.1483861178948469,1.4460120911677954,RND
LUX,Luxembourg,2009,12.0527475858,28.0805147771,52055333192.7004,EU,0.5707789660740422,16.0277671913,0.44701209186214436,-0.03238954091474944,-13.80112466054082,SND
LVA,Latvia,2009,21.2346647182,29.8838647447,22863227157.4637,EU,0.2894270905182692,8.6492000265,-0.30758977032302603,-0.1604001953130418,1.9176396245822809,RND
MLT,Malta,2009,7.6040331061,7.512843453,8099363633.43337,EU,-0.01213783485180796,-0.09118965310000073,-0.1936089836898445,-0.013952497347108635,13.876296040290303,RND
NLD,Netherlands,2009,212.5020753033,463.0215632982,732369119343.411,EU,0.541053609275553,250.51948799490003,-0.12043485337854577,-0.03665290491450957,3.285820146028042,RND
POL,Poland,2009,647.06456168,576.6567285435,398551823849.317,EU,-0.12209661251041629,-70.40783313650002,-0.08389045775300341,0.026151285929168978,-3.20789034926319,SD
PRT,Portugal,2009,175.19251609580002,199.6792117132,204718906458.637,EU,0.12263016969723578,24.486695617399988,0.07205707043013518,-0.031220782754505592,-2.3079841077891086,SND
PRY,Paraguay,2009,87.3348771111,56.9470203861,26811317495.2224,MERCOSUR,-0.5336162720888776,-30.387856725,-0.04925417937931735,-0.0026113732811577236,18.861408950880072,RND
ROU,Romania,2009,214.8329187796,248.1468055822,161409698529.133,EU,0.13425071793464852,33.313886802599995,-0.25679356856765684,-0.05516706158429863,4.654834990173632,RND
SVK,Slovakia,2009,64.38374440919999,80.80182916439999,73690093871.6194,EU,0.2031895184179017,16.4180847552,-0.1686322507821331,-0.05505337909722238,3.0630681267417628,RND
SVN,Slovenia,2009,37.4389762041,43.877883658,41420820595.9101,EU,0.14674608064707859,6.438907453900001,-0.10530422302251356,-0.07590586140463945,1.387300283191006,RND
SWE,Sweden,2009,157.2518979621,199.2649935618,427493565399.86,EU,0.21084032297258504,42.013095599699994,-0.11152156248004357,-0.04255613842076248,2.620575235877932,RND
URY,Uruguay,2009,140.6271180857,89.22052414640001,45320819970.7986,MERCOSUR,-0.576174534179468,-51.406593939299995,0.02142573301732392,0.04243494194624278,0.504907796138059,WD
ARG,Argentina,2010,667.7537645771,556.4976839264999,552738161802.463,MERCOSUR,-0.19992191138264356,-111.2560806506001,0.17118242417466353,0.1012539815610031,1.6906241269290752,END
AUT,Austria,2010,173.7201035249,218.0871903325,359922497999.326,EU,0.20343738089319724,44.3670868076,0.0018057623959979207,0.018089824304366578,0.09982199747302356,WD
BEL,Belgium,2010,180.4564163855,512.5447614395,435731531598.616,EU,0.6479206696432097,332.088345054,0.3572783707889955,0.027103115025464686,13.182188484730084,END
BGR,Bulgaria,2010,114.6227448106,84.8319813326,47544216166.3084,EU,-0.3511737320056173,-29.790763478,-0.08165572650364279,0.015553597991100955,-5.249957376445141,SD
BRA,Brazil,2010,3626.9349264808,3398.9973776437,1703150040806.99,MERCOSUR,-0.067060230859935,-227.93754883710017,0.0990833082987421,0.07528225818121677,1.3161574943757968,END
CYP,Cyprus,2010,53.1029222885,45.9200988666,21640286747.1052,EU,-0.15642003391078135,-7.182823421900004,0.048423654021507466,0.022826710011981922,2.1213593196781098,END
CZE,Czech Republic,2010,185.7501426648,202.8278570411,174565802522.079,EU,0.08419807133711159,17.07771437630001,-0.006810273680095608,0.027146650990767712,-0.2508697548884284,SD
DEU,Germany,2010,1249.1530874995,2062.0334913558,3150598283304.25,EU,0.3942129976375048,812.8804038562998,-1.937652034838352e-4,0.041346377852277745,-0.004686388833772069,SD
DNK,Denmark,2010,98.5694894436,141.2779519289,284093791186.593,EU,0.30230097408825396,42.70846248529999,-0.05928633392658919,0.015828970310879365,-3.745432126171926,SD
ESP,Spain,2010,683.1173245236,826.9235999162,1200112046037.65,EU,0.17390515327797304,143.8062753926,-0.06328813770920302,9.41223116372947e-4,-67.24031380900121,SD
EST,Estonia,2010,37.8967784439,28.5462329279,19516680413.329,EU,-0.32755794922632786,-9.350545515999997,0.061512838785996934,0.024497502064000035,2.510984125046458,END
FIN,Finland,2010,152.0980850559,174.09860738569998,233609048324.553,EU,0.12636816951131472,22.000522329799963,-0.011490509930170336,0.031682879121623486,-0.36267253004567035,SD
FRA,France,2010,766.7161398554,1141.7297996642,2313515332182.54,EU,0.32846095452627866,375.01365980880007,-0.08359120576171306,0.02000324760390698,-4.1788817204555455,SD
GRC,Greece,2010,186.7882870244,234.9196902221,239639588360.141,EU,0.2048844996866595,48.1314031977,-0.15912809477889023,-0.056937412158003416,2.7947897304728904,RND
HRV,Croatia,2010,47.889641780199995,72.7131257771,51394805225.024,EU,0.3413893121992264,24.82348399690001,-0.142392676650808,-0.013360467235497081,10.657761748967024,RND
HUN,Hungary,2010,133.8192553524,143.0478702516,112873946275.587,EU,0.0645141719549422,9.228614899199982,-0.049756483698662916,0.010679506815205065,-4.659061936064461,SD
IRL,Ireland,2010,135.217497025,120.1388763638,214289191596.523,EU,-0.12550991916671073,-15.078620661199992,-0.11285721466105322,0.016829717548647878,-6.705829395818965,SD
ITA,Italy,2010,633.5643889363,1143.6640123139998,1909947188308.66,EU,0.4460222739243183,510.0996233776998,0.020962265716535915,0.015291057324707882,1.3708839926107839,END
LTU,Lithuania,2010,33.6100164298,49.0247788826,33711177146.509,EU,0.3144279852789107,15.414762452800003,-0.006538374749310786,0.004271995665505608,-1.5305199867371455,SD
LUX,Luxembourg,2010,11.4278395171,24.5341497327,54012829512.59,EU,0.5342068242997408,13.1063102156,-0.12629273617491166,0.03760414543200139,-3.358479091175827,SD
LVA,Latvia,2010,19.6028367215,30.3511397482,22026145287.9415,EU,0.35413177613329777,10.748303026699997,0.015636364556323848,-0.036612585955475334,-0.4270762129541812,SND
